Age,Attrition,DailyRate,DistanceFromHome,Education,Gender,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
27,1,135,17,4,1,3,2394,1,1,13,3,8,8,2,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26,0,683,2,1,0,4,3904,0,0,12,3,5,4,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
42,0,1147,10,3,1,1,16799,0,0,14,3,21,20,7,9,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
52,0,258,8,4,1,1,2950,9,0,13,3,12,5,4,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
37,0,1462,11,3,1,3,3629,4,0,18,3,8,3,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
35,0,200,18,2,0,4,9362,2,0,11,3,10,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25,0,949,1,3,0,4,3229,4,0,11,3,7,3,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
26,0,652,7,3,0,1,3578,0,0,12,3,8,7,7,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
29,0,332,17,3,0,1,7988,1,0,13,3,10,10,9,9,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
49,1,1475,28,2,0,1,4284,3,0,20,4,20,4,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
29,1,337,14,1,1,4,7553,0,1,12,3,9,8,7,7,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
54,0,971,1,3,1,4,17328,6,0,19,3,29,20,7,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
58,0,1055,1,3,1,1,19701,3,1,21,4,32,9,8,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
55,0,1136,1,4,0,4,14732,2,0,13,3,31,7,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
36,0,1174,3,4,1,2,9278,3,1,16,3,15,5,4,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
31,1,667,1,4,1,3,1359,1,0,12,3,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30,0,855,7,4,1,1,4779,7,0,14,3,8,3,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
31,0,182,8,5,1,2,16422,3,0,11,3,9,3,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,0,560,1,4,0,1,2996,5,0,14,3,10,4,3,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
31,1,202,8,3,1,2,1261,1,0,12,3,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
27,0,1377,11,1,0,1,2099,0,0,14,3,6,5,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
36,0,172,4,4,0,4,5810,1,0,16,3,10,10,4,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
36,0,329,16,4,1,1,5647,4,0,13,3,11,3,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
47,0,465,1,3,0,4,3420,7,0,12,3,17,6,5,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
25,1,383,9,2,0,1,4400,3,0,12,3,6,3,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37,0,1413,5,2,0,3,3500,0,0,14,3,7,6,5,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
56,0,1255,1,2,1,1,2066,2,0,22,4,5,3,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
47,0,359,2,4,1,3,17169,3,0,19,3,26,20,17,6,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
24,0,1476,4,1,1,3,4162,1,1,12,3,5,5,4,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32,0,601,7,5,0,4,9204,4,0,12,3,7,4,3,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
34,0,401,1,3,1,2,3294,5,0,17,3,7,5,4,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
41,0,1283,5,5,0,3,2127,2,1,12,3,7,4,2,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40,0,663,9,4,0,3,3975,3,0,11,3,11,8,7,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
31,0,326,8,2,0,4,10793,1,0,18,3,13,13,7,9,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
46,1,377,9,3,0,4,10096,4,0,11,3,28,7,7,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
39,1,592,2,3,1,1,3646,2,1,23,4,11,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
31,1,1445,1,5,1,2,7446,1,0,11,3,10,10,8,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
45,0,1038,20,3,0,1,10851,2,1,18,3,24,7,7,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
31,0,1398,8,2,1,2,2109,9,0,18,3,8,3,2,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31,1,523,2,3,0,4,3722,6,1,13,3,7,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
45,0,1448,29,3,0,4,9380,4,1,18,3,10,3,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
48,0,1221,7,3,0,1,5486,4,0,11,3,15,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34,1,1107,9,4,1,3,2742,1,0,15,3,2,2,2,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
40,0,218,8,1,0,2,13757,2,0,11,3,16,9,8,8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
28,0,866,5,3,0,1,8463,0,0,18,3,6,5,4,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
44,0,981,5,3,0,3,3162,3,0,14,3,7,5,2,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
53,0,447,2,3,0,2,16598,4,0,12,3,35,9,8,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
49,0,1495,5,4,0,3,6651,2,0,14,3,20,3,2,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
40,0,896,2,3,0,3,2345,2,0,14,3,8,3,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44,0,1467,20,3,0,2,3420,1,0,13,3,6,5,2,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,0,430,7,3,0,1,4373,0,0,14,3,5,4,3,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
34,0,1326,3,3,0,1,4759,3,0,18,3,15,13,9,12,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
30,0,1358,16,1,0,3,5301,8,0,15,3,4,2,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42,0,748,9,2,1,4,3673,1,0,13,3,12,12,9,8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
44,0,383,1,5,1,3,4768,7,0,12,3,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30,0,990,7,3,0,3,1274,1,0,13,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
57,0,405,1,2,0,3,4900,0,0,24,4,13,12,9,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
49,0,1490,7,4,0,2,10466,3,0,14,3,29,8,7,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
34,0,829,15,3,0,1,17007,7,0,14,3,16,14,8,9,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
28,1,1496,1,3,0,3,2909,3,0,15,3,5,3,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
29,1,115,13,3,1,2,5765,5,0,11,3,7,5,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
34,1,790,24,4,1,2,4599,0,1,23,4,16,15,9,10,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
35,0,660,7,1,0,3,2404,1,0,13,3,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
24,1,381,9,3,0,1,3172,2,1,11,3,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
24,0,830,13,2,1,2,2033,1,0,13,3,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
44,0,1193,2,1,0,3,10209,5,1,18,3,16,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
29,0,1246,19,3,0,3,8620,1,0,14,3,10,10,7,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
30,0,330,1,3,0,3,2064,0,0,21,4,6,5,3,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
55,0,1229,4,4,0,3,4035,0,1,16,3,4,3,2,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
33,0,1099,4,4,1,2,3838,8,0,11,3,8,5,4,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
47,0,571,14,3,1,3,4591,3,1,17,3,11,5,4,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
28,1,289,2,2,0,1,2561,7,0,11,3,8,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
28,0,1423,1,3,0,3,1563,1,0,14,3,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
28,0,467,7,3,0,1,4898,0,0,14,3,5,4,2,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
49,0,271,3,2,1,1,4789,4,0,25,4,10,3,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
29,0,410,2,1,1,2,3180,0,0,13,3,4,3,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
28,0,1083,29,1,0,2,6549,1,0,14,3,8,8,6,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
33,0,516,8,5,0,3,6388,2,1,17,3,14,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
32,0,495,10,3,0,4,11244,2,0,25,4,10,5,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
54,0,1050,11,4,1,4,16032,3,0,20,4,26,14,9,12,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
29,1,224,1,4,0,1,2362,6,0,13,3,11,9,7,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
44,0,136,28,3,0,1,16328,3,0,13,3,24,20,6,17,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
39,0,1089,6,3,1,2,8376,4,0,18,3,9,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
46,0,228,3,3,1,2,16606,8,0,12,3,23,13,12,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
35,0,1029,16,3,1,2,8606,1,0,19,3,11,11,8,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
23,0,507,20,1,0,3,2272,0,0,14,3,5,4,3,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
40,1,676,9,4,0,1,2018,3,0,14,3,15,5,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
34,0,971,1,3,0,3,7083,1,1,14,3,10,10,9,6,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
31,1,561,3,3,1,3,4084,1,0,12,3,7,7,2,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
50,0,333,22,5,0,4,14411,1,1,13,3,32,32,6,9,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,0,1440,7,2,0,3,2308,0,1,25,4,12,11,10,7,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
42,0,1210,2,3,0,2,4841,4,0,14,3,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
37,0,674,13,3,0,4,4285,1,0,17,3,10,10,8,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29,0,441,8,1,1,1,9715,3,0,13,3,9,7,7,7,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
33,0,575,25,3,0,2,4320,1,0,13,3,5,5,3,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
45,0,950,28,3,0,4,2132,4,0,20,4,8,5,4,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
42,0,288,2,3,0,4,10124,2,1,14,3,24,20,8,9,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40,0,1342,9,2,0,1,5473,0,0,12,3,9,8,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
33,0,589,28,4,0,3,5207,1,1,12,3,15,15,14,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
40,0,898,6,2,0,4,16437,1,1,21,4,21,21,7,7,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24,0,350,21,2,0,1,2296,0,0,14,3,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
40,0,1142,8,2,0,4,4069,3,1,18,3,8,2,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
45,0,538,1,4,0,2,7441,1,0,12,3,10,10,8,7,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
35,0,1402,28,4,1,3,2430,0,0,23,4,6,5,3,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
32,0,824,5,2,1,2,5878,3,0,12,3,12,7,1,5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36,0,1157,2,4,0,4,2644,3,1,21,4,7,3,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
48,0,492,16,4,1,3,6439,8,0,14,3,18,8,7,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
29,0,598,9,3,0,3,2451,6,0,18,3,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33,0,1242,8,4,0,1,6392,2,0,13,3,8,2,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30,1,740,1,3,0,1,9714,1,0,11,3,10,10,8,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
38,0,888,10,4,0,3,6077,3,0,11,3,10,6,3,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35,0,992,1,3,0,1,2450,1,0,19,3,3,3,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
30,0,1288,29,4,0,2,9250,3,0,12,3,9,4,2,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
35,1,104,2,3,1,1,2074,1,1,12,3,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53,1,607,2,5,1,4,10169,0,0,16,3,34,33,7,9,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
38,1,903,2,3,0,2,4855,4,0,11,3,7,5,2,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
32,0,1200,1,4,0,1,4087,4,0,14,3,9,6,5,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
48,0,1108,15,4,1,1,2367,8,0,12,3,10,8,2,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
34,0,479,7,4,0,4,2972,1,0,13,3,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
55,0,685,26,5,0,4,19586,1,0,21,4,36,36,6,13,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
34,0,1351,1,4,0,4,5484,9,0,17,3,9,2,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26,0,474,3,3,1,4,2061,1,0,21,4,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38,0,1245,14,3,0,2,9924,0,0,11,3,10,9,8,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
38,0,437,16,3,1,2,4198,2,0,12,3,8,3,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36,0,884,1,4,1,3,6815,6,0,13,3,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
29,0,1370,3,1,0,1,4723,1,1,18,3,10,10,9,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
35,0,670,10,4,1,3,6142,3,1,16,3,10,5,2,4,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
39,0,1462,6,3,0,3,8237,2,0,11,3,11,7,6,6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
29,0,995,2,1,0,4,8853,1,0,19,3,6,6,4,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
50,0,264,9,3,0,3,19331,4,1,16,3,27,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23,0,977,10,3,0,3,2073,2,0,16,3,4,2,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
36,0,1302,6,4,0,1,5562,3,1,13,3,9,3,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
42,0,1059,9,2,0,4,19613,8,0,22,4,24,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
35,0,750,28,3,0,3,3407,1,0,17,3,10,10,9,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
34,0,653,10,4,0,3,5063,1,0,14,3,8,8,2,7,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
40,0,118,14,2,1,1,4639,1,0,15,3,5,5,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
43,0,990,27,3,0,2,4876,5,0,12,3,8,6,4,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
35,0,1349,7,2,0,4,2690,1,0,18,3,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
46,0,563,1,4,0,1,17567,1,0,15,3,27,26,0,12,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
28,1,329,24,3,0,2,2408,1,1,17,3,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,0,457,26,2,1,3,2814,1,1,14,3,4,4,2,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
50,0,1234,20,5,0,3,11245,2,1,15,3,32,30,8,13,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
32,0,634,5,4,1,4,3312,3,0,17,3,6,3,2,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
44,0,1313,7,3,1,4,19049,0,1,14,3,23,22,7,10,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
30,0,241,7,3,0,2,2141,1,0,12,3,6,6,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
45,0,1015,5,5,1,1,5769,1,1,14,3,10,10,7,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
45,0,336,26,3,0,1,4385,1,0,15,3,10,10,7,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31,0,715,2,4,0,1,5332,7,0,13,3,10,5,2,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
36,0,559,12,4,1,3,4663,9,1,12,3,7,3,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
34,0,426,10,4,0,4,4724,1,0,13,3,9,9,7,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
49,0,722,25,4,1,1,3211,1,0,14,3,10,9,6,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
39,0,1387,10,5,0,1,5377,2,0,13,3,10,7,7,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
27,0,1302,19,3,0,1,4066,1,0,11,3,7,7,7,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
35,0,819,18,5,0,1,5208,1,0,11,3,16,16,15,10,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28,0,580,27,3,1,1,4877,0,0,21,4,6,5,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
21,0,546,5,1,0,4,3117,1,0,18,3,3,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18,1,544,3,2,1,4,1569,1,1,12,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
47,0,1176,26,4,1,3,19658,3,0,11,3,27,5,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39,0,170,3,2,0,3,3069,0,0,15,3,11,10,8,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
40,0,884,15,3,1,3,10435,1,0,13,3,18,18,15,12,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
35,0,208,8,4,1,3,4148,1,0,12,3,15,14,11,9,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37,0,671,19,3,0,3,5768,3,0,17,3,9,4,3,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39,0,711,4,3,1,3,5042,0,0,13,3,10,9,2,8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
45,0,1329,2,2,1,4,5770,1,0,19,3,10,10,7,9,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
38,0,397,2,2,1,3,7756,3,1,19,3,10,5,4,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
35,1,737,10,3,0,1,10306,9,0,17,3,15,13,12,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37,0,1470,10,3,1,2,3936,1,0,11,3,8,8,4,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
